address,Card Name,Mission,Standard,Shadow,Stainless Steel,Gold,Dark Matter,Ownership,Staking Weight
ptfcs.wam,Rover,One,,,,1,,,144.00
qr3wu.wam,Buggy,Three,3,,,,,,3.00
qr3wu.wam,ZFT League of Martians,Community Patch,,,,,,,0.00
qr3wu.wam,Rover,One,,,,,1,,465.00
qr3wu.wam,Fission Reactor,One,,,,,1,,465.00
qr3wu.wam,Fuel Generator,Three,4,,,,,,4.00
qr3wu.wam,Inflatable Social Hub,Three,5,,,,,,5.00
qr3wu.wam,Megapower Reactor,Three,4,,,,,,4.00
qr3wu.wam,Inflatable Dining Hall,Three,1,,,,,,1.00
qr3wu.wam,Scouting Drone,One,,,,,1,,465.00
qr3wu.wam,Female Doctor,Three,5,,,,,,5.00
qr3wu.wam,Communication Array,Three,1,1,,,,,7.50
qr3wu.wam,Male Doctor,Three,1,,,,,,1.00
qr3wu.wam,Female Botanist,Three,2,1,,,,,8.50
qr3wu.wam,Fuel Plant,One,,,,,1,,465.00
qr3wu.wam,Cargo Rocketship,One,,,,,1,,465.00
qr3wu.wam,Solar Panel Array,One,,1,,,1,,471.50
qr3wu.wam,Ice Mining Rig,One,,,,,1,,465.00
qr3wu.wam,Male Botanist,Three,2,,,,,,2.00
q2bus.wam,Inflatable Greenhouse,Two,,,,,1,,465.00
q2bus.wam,ZFT League of Martians,Community Patch,,,,,,,0.00
albwm.wam,Solar Panel Array,One,5,2,2,,5,,2411.00
albwm.wam,Fuel Plant,One,2,3,,,1,,486.50
albwm.wam,Crew Rocketship,Two,,,,,1,,465.00
albwm.wam,ZFT League of Martians,Community Patch,,,,,,,0.00
albwm.wam,Fission Reactor,One,5,1,3,1,1,,722.50
albwm.wam,Cargo Rocketship,One,,4,1,,4,,1920.00
albwm.wam,Scouting Drone,One,2,2,1,2,,,337.00
albwm.wam,Ice Mining Rig,One,2,2,1,,1,,514.00
albwm.wam,Rover,One,1,2,,1,1,,623.00
daparagaszft,Scouting Drone,One,,,,,1,,465.00
daparagaszft,Buggy,Three,,,,1,6,,2934.00
daparagaszft,3D Printing Robot,Two,2,1,,2,1,,761.50
daparagaszft,Fuel Generator,Three,5,,2,2,4,,2221.00
daparagaszft,Megapower Reactor,Three,2,2,2,1,5,,2552.00
daparagaszft,Crew Rocketship,Two,1,,,2,2,,1219.00
daparagaszft,Male Botanist,Three,5,1,2,1,3,,1618.50
daparagaszft,Male Doctor,Three,1,1,1,,2,,971.50
daparagaszft,Cargo Rocketship,One,,,,,1,,465.00
daparagaszft,Ice Mining Rig,One,,,,,1,,465.00
daparagaszft,Inflatable Dining Hall,Three,3,4,1,,2,,993.00
daparagaszft,Male Engineer,Two,2,,,1,2,,1076.00
daparagaszft,Fission Reactor,One,,,,,1,,465.00
daparagaszft,Female Doctor,Three,5,3,1,,2,,988.50
daparagaszft,Inflatable Social Hub,Three,4,4,2,2,3,,1781.00
daparagaszft,Inflatable Greenhouse,Two,1,,,,4,,1861.00
daparagaszft,Female Engineer,Two,,1,,1,1,,615.50
daparagaszft,ZFT League of Martians,Community Patch,,,,,,,0.00
daparagaszft,Inflatable Sleeping Pod,Two,3,1,,1,1,,618.50
daparagaszft,Female Scientist,Two,1,1,,,2,,937.50
daparagaszft,Inflatable Laboratory,Two,2,,,1,1,,611.00
daparagaszft,Medical Bay,Three,3,2,,2,2,,1234.00
daparagaszft,Rover,One,,,,,1,,465.00
daparagaszft,Solar Panel Array,One,,,,,1,,465.00
daparagaszft,Fuel Plant,One,,,,,1,,465.00
daparagaszft,Male Scientist,Two,3,,,,4,,1863.00
daparagaszft,Female Botanist,Three,1,4,2,1,2,,1169.00
daparagaszft,Communication Array,Three,2,,3,,2,,1034.00
4hhhs.wam,Cargo Rocketship,One,,,,,1,,465.00
4hhhs.wam,Ice Mining Rig,One,,1,,,,,6.50
4hhhs.wam,Female Doctor,Three,,4,,,,,26.00
4hhhs.wam,Solar Panel Array,One,,2,1,1,,,191.00
4hhhs.wam,Fuel Generator,Three,2,,1,,1,,501.00
4hhhs.wam,Scouting Drone,One,,2,1,1,,,191.00
4hhhs.wam,Inflatable Greenhouse,Two,,,2,1,,,212.00
4hhhs.wam,Fuel Plant,One,,,1,2,,,322.00
4hhhs.wam,Female Scientist,Two,,,1,,,,34.00
4hhhs.wam,Inflatable Social Hub,Three,2,,,,,,2.00
4hhhs.wam,Megapower Reactor,Three,,1,,,,,6.50
4hhhs.wam,Medical Bay,Three,1,,,,,,1.00
4hhhs.wam,Female Botanist,Three,5,2,2,,1,,551.00
4hhhs.wam,Rover,One,1,1,,1,,,151.50
4hhhs.wam,ZFT League of Martians,Community Patch,,,,,,,0.00
4hhhs.wam,Inflatable Dining Hall,Three,1,3,,1,,,164.50
4hhhs.wam,Communication Array,Three,1,2,,2,,,302.00
4hhhs.wam,Male Botanist,Three,2,,1,1,,,180.00
4hhhs.wam,Buggy,Three,2,1,1,,,,42.50
4hhhs.wam,Male Doctor,Three,1,2,,,,,14.00
4hhhs.wam,Fission Reactor,One,,,,,1,,465.00
waugw.wam,Solar Panel Array,One,,,,,1,,465.00
waugw.wam,Scouting Drone,One,,,,1,,,144.00
waugw.wam,Fuel Plant,One,,,,,1,,465.00
waugw.wam,ZFT League of Martians,Community Patch,,,,,,,0.00
waugw.wam,Rover,One,,,,,1,,465.00
waugw.wam,Inflatable Greenhouse,Two,,,,,2,,930.00
waugw.wam,Fission Reactor,One,,,,,1,,465.00
waugw.wam,Cargo Rocketship,One,,,,,1,,465.00
f.lwq.wam,Buggy,Three,4,2,1,,,,51.00
f.lwq.wam,Inflatable Dining Hall,Three,4,4,,,,,30.00
f.lwq.wam,Male Doctor,Three,,4,1,,1,,525.00
f.lwq.wam,Inflatable Social Hub,Three,,2,3,,1,,580.00
f.lwq.wam,Cargo Rocketship,One,3,3,2,,,,90.50
f.lwq.wam,Solar Panel Array,One,,2,1,,,,47.00
f.lwq.wam,Female Engineer,Two,,,,,1,,465.00
f.lwq.wam,Fuel Generator,Three,5,1,2,,1,,544.50
f.lwq.wam,Ice Mining Rig,One,4,1,,1,,,154.50
f.lwq.wam,Fission Reactor,One,,3,,1,,,163.50
f.lwq.wam,Fuel Plant,One,5,2,1,,1,,517.00
f.lwq.wam,Rover,One,,1,1,,1,,505.50
f.lwq.wam,Female Scientist,Two,1,,,,,,1.00
f.lwq.wam,Female Doctor,Three,5,1,1,1,,,189.50
f.lwq.wam,Medical Bay,Three,4,4,,,,,30.00
f.lwq.wam,Male Botanist,Three,4,,3,1,1,,715.00
f.lwq.wam,Communication Array,Three,2,3,2,1,1,,698.50
f.lwq.wam,Megapower Reactor,Three,1,1,3,,,,109.50
f.lwq.wam,Scouting Drone,One,,3,2,,,,87.50
f.lwq.wam,Female Botanist,Three,,,2,1,1,,677.00
gp1wy.wam,Male Doctor,Three,5,4,3,,1,,598.00
gp1wy.wam,Cargo Rocketship,One,3,2,,,1,,481.00
gp1wy.wam,Inflatable Dining Hall,Three,5,2,1,,,,52.00
gp1wy.wam,Fission Reactor,One,4,,,,,,4.00
gp1wy.wam,Male Scientist,Two,3,,,,,,3.00
gp1wy.wam,Female Scientist,Two,4,1,,,,,10.50
gp1wy.wam,Crew Rocketship,Two,2,1,,,,,8.50
gp1wy.wam,3D Printing Robot,Two,1,,,,1,,466.00
gp1wy.wam,Female Botanist,Three,6,1,2,1,,,224.50
gp1wy.wam,Inflatable Greenhouse,Two,1,,1,,,,35.00
gp1wy.wam,ZFT League of Martians,Community Patch,,,,,,,0.00
gp1wy.wam,Male Engineer,Two,1,3,,,,,20.50
gp1wy.wam,Megapower Reactor,Three,1,3,2,,,,88.50
gp1wy.wam,Solar Panel Array,One,2,,,,,,2.00
gp1wy.wam,Scouting Drone,One,1,1,1,,,,41.50
gp1wy.wam,Buggy,Three,3,3,2,,,,90.50
gp1wy.wam,Female Doctor,Three,1,4,1,,,,61.00
gp1wy.wam,Communication Array,Three,3,2,2,1,,,228.00
gp1wy.wam,Inflatable Sleeping Pod,Two,3,,,,,,3.00
gp1wy.wam,Inflatable Laboratory,Two,2,1,,,,,8.50
gp1wy.wam,Ice Mining Rig,One,1,,,,,,1.00
gp1wy.wam,Inflatable Social Hub,Three,6,1,2,,,,80.50
gp1wy.wam,Male Botanist,Three,3,3,1,,,,56.50
gp1wy.wam,Female Engineer,Two,1,3,,,,,20.50
gp1wy.wam,Fuel Generator,Three,3,2,2,,,,84.00
gp1wy.wam,Fuel Plant,One,3,,,,,,3.00
gp1wy.wam,Rover,One,1,,1,,,,35.00
gp1wy.wam,Medical Bay,Three,5,5,3,,,,139.50
szrho.wam,Female Botanist,Three,3,,,,,,3.00
szrho.wam,Buggy,Three,1,,,,,,1.00
szrho.wam,Male Scientist,Two,,1,,,,,6.50
szrho.wam,ZFT League of Martians,Community Patch,,,,,,,0.00
szrho.wam,Fuel Plant,One,,,1,,2,,964.00
szrho.wam,Ice Mining Rig,One,,,2,,,,68.00
szrho.wam,Communication Array,Three,2,,,,,,2.00
szrho.wam,Medical Bay,Three,2,1,,,,,8.50
szrho.wam,Female Doctor,Three,1,,,,,,1.00
245w2.wam,Female Engineer,Two,1,,,,,,1.00
245w2.wam,ZFT League of Martians,Community Patch,,,,,,,0.00
ezcgy.wam,Ice Mining Rig,One,,,,,1,,465.00
ezcgy.wam,Inflatable Greenhouse,Two,,,,,1,,465.00
ezcgy.wam,ZFT League of Martians,Community Patch,,,,,,,0.00
ezcgy.wam,Rover,One,,,,,1,,465.00
ezcgy.wam,Fission Reactor,One,,,,,1,,465.00
ezcgy.wam,Solar Panel Array,One,,,,,1,,465.00
ezcgy.wam,Cargo Rocketship,One,,,,,3,,1395.00
ezcgy.wam,Scouting Drone,One,,,,,1,,465.00
ezcgy.wam,Fuel Plant,One,,,,,4,,1860.00
4zifs.wam,Female Scientist,Two,1,3,2,,,,88.50
4zifs.wam,Male Doctor,Three,,3,2,1,,,231.50
4zifs.wam,Fuel Generator,Three,2,,2,1,,,214.00
4zifs.wam,Inflatable Greenhouse,Two,1,,2,,,,69.00
4zifs.wam,Medical Bay,Three,3,4,2,,,,97.00
4zifs.wam,Female Botanist,Three,4,1,3,,,,112.50
4zifs.wam,Inflatable Sleeping Pod,Two,,,3,,,,102.00
4zifs.wam,Male Scientist,Two,3,,1,,,,37.00
4zifs.wam,Inflatable Dining Hall,Three,2,,1,2,,,324.00
4zifs.wam,Cargo Rocketship,One,,,,,1,,465.00
4zifs.wam,Inflatable Social Hub,Three,5,4,,,1,,496.00
4zifs.wam,Female Doctor,Three,1,4,1,2,1,,814.00
4zifs.wam,Crew Rocketship,Two,,,3,2,,,390.00
4zifs.wam,Communication Array,Three,1,1,3,2,,,397.50
4zifs.wam,Solar Panel Array,One,,,,,1,,465.00
4zifs.wam,Fuel Plant,One,,,,,1,,465.00
4zifs.wam,Buggy,Three,5,2,2,,,,86.00
4zifs.wam,3D Printing Robot,Two,,3,1,,,,53.50
4zifs.wam,Male Botanist,Three,1,3,1,1,,,198.50
4zifs.wam,Male Engineer,Two,,2,,1,1,,622.00
4zifs.wam,Female Engineer,Two,,,,1,,,144.00
4zifs.wam,ZFT League of Martians,Community Patch,,,,,,,0.00
4zifs.wam,Megapower Reactor,Three,5,4,3,,,,133.00
4zifs.wam,Inflatable Laboratory,Two,1,,3,1,1,,712.00
nftrichpanxd,Inflatable Social Hub,Three,,3,2,,1,,552.50
nftrichpanxd,Fuel Plant,One,,,,,2,,930.00
nftrichpanxd,Female Botanist,Three,1,,1,1,1,,644.00
nftrichpanxd,Scouting Drone,One,,,,,1,,465.00
nftrichpanxd,Medical Bay,Three,5,1,3,1,,,257.50
nftrichpanxd,Male Botanist,Three,3,,1,1,1,,646.00
nftrichpanxd,Fission Reactor,One,,,,,3,,1395.00
nftrichpanxd,Rover,One,,,,,1,,465.00
nftrichpanxd,Female Engineer,Two,,,,,1,,465.00
nftrichpanxd,Inflatable Laboratory,Two,,,,,1,,465.00
nftrichpanxd,Male Doctor,Three,1,2,,2,2,,1232.00
nftrichpanxd,Inflatable Dining Hall,Three,2,,2,1,,,214.00
nftrichpanxd,Megapower Reactor,Three,,2,2,,,,81.00
nftrichpanxd,3D Printing Robot,Two,,,,,1,,465.00
nftrichpanxd,ZFT League of Martians,Community Patch,,,,,,,0.00
nftrichpanxd,Ice Mining Rig,One,,,,,1,,465.00
nftrichpanxd,Male Scientist,Two,,,,,1,,465.00
nftrichpanxd,Fuel Generator,Three,4,,,2,,,292.00
nftrichpanxd,Communication Array,Three,3,2,1,2,,,338.00
nftrichpanxd,Buggy,Three,,3,,1,,,163.50
nftrichpanxd,Cargo Rocketship,One,,,,,3,,1395.00
nftrichpanxd,Solar Panel Array,One,,,,,3,,1395.00
nftrichpanxd,Female Doctor,Three,2,,,,1,,467.00
nftrichpanxd,Inflatable Greenhouse,Two,,,,,1,,465.00
ecostar12345,Inflatable Laboratory,Two,,,,,3,,1395.00
ecostar12345,ZFT League of Martians,Community Patch,,,,,,,0.00
ecostar12345,Female Scientist,Two,,,,,1,,465.00
ecostar12345,Male Engineer,Two,,,,,1,,465.00
ecostar12345,Fuel Generator,Three,14,6,5,,2,,1153.00
ecostar12345,Inflatable Dining Hall,Three,12,13,7,4,,,910.50
ecostar12345,Communication Array,Three,8,8,7,1,2,,1372.00
ecostar12345,Female Engineer,Two,,,,,3,,1395.00
ecostar12345,Crew Rocketship,Two,,,,,2,,930.00
ecostar12345,Male Botanist,Three,26,14,5,,1,,752.00
ecostar12345,Female Doctor,Three,18,11,5,2,1,,1012.50
ecostar12345,Inflatable Social Hub,Three,15,11,4,7,,,1230.50
ecostar12345,Megapower Reactor,Three,14,12,10,,2,,1362.00
ecostar12345,Male Scientist,Two,,,,,1,,465.00
ecostar12345,Medical Bay,Three,16,6,6,,1,,724.00
ecostar12345,Male Doctor,Three,11,10,9,2,2,,1600.00
ecostar12345,Solar Panel Array,One,,,,,7,,3255.00
ecostar12345,Inflatable Sleeping Pod,Two,,,,,2,,930.00
ecostar12345,Buggy,Three,17,6,10,,1,,861.00
ecostar12345,Female Botanist,Three,15,8,7,7,,,1313.00
ecostar12345,Inflatable Greenhouse,Two,,,,,4,,1860.00
ecostar12345,3D Printing Robot,Two,,,,,1,,465.00
pymxm.wam,Medical Bay,Three,1,,,,,,1.00
pymxm.wam,Male Botanist,Three,1,,,,,,1.00
pymxm.wam,Female Doctor,Three,1,,,,,,1.00
pymxm.wam,Cargo Rocketship,One,,,,,1,,465.00
pymxm.wam,ZFT League of Martians,Community Patch,,,,,,,0.00
pymxm.wam,Fuel Generator,Three,1,,,,,,1.00
pymxm.wam,Buggy,Three,1,,,,,,1.00
pymxm.wam,Inflatable Social Hub,Three,1,,,,,,1.00
pymxm.wam,Inflatable Dining Hall,Three,1,,,,,,1.00
pymxm.wam,Male Doctor,Three,1,,,,,,1.00
gp1wu.wam,Female Doctor,Three,2,1,2,,,,76.50
gp1wu.wam,Female Botanist,Three,1,4,1,,1,,526.00
gp1wu.wam,Male Botanist,Three,2,2,2,,,,83.00
gp1wu.wam,Female Scientist,Two,2,4,1,1,1,,671.00
gp1wu.wam,Fuel Plant,One,2,1,2,1,1,,685.50
gp1wu.wam,Male Doctor,Three,,4,,2,,,314.00
gp1wu.wam,Rover,One,2,3,1,1,2,,1129.50
gp1wu.wam,Inflatable Laboratory,Two,1,2,1,,1,,513.00
gp1wu.wam,Solar Panel Array,One,5,1,2,1,1,,688.50
gp1wu.wam,Ice Mining Rig,One,2,5,2,1,1,,711.50
gp1wu.wam,Inflatable Social Hub,Three,2,4,3,,,,130.00
gp1wu.wam,Communication Array,Three,3,2,2,,,,84.00
gp1wu.wam,Inflatable Sleeping Pod,Two,1,1,1,,1,,506.50
gp1wu.wam,Inflatable Dining Hall,Three,1,1,,1,,,151.50
gp1wu.wam,Cargo Rocketship,One,1,7,2,2,2,,1332.50
gp1wu.wam,Fission Reactor,One,4,1,1,1,1,,653.50
gp1wu.wam,Crew Rocketship,Two,4,3,1,,1,,522.50
gp1wu.wam,Megapower Reactor,Three,3,2,1,,,,50.00
gp1wu.wam,Medical Bay,Three,2,,3,,,,104.00
gp1wu.wam,3D Printing Robot,Two,1,3,1,1,1,,663.50
gp1wu.wam,Male Scientist,Two,2,1,1,1,2,,1116.50
gp1wu.wam,ZFT League of Martians,Community Patch,,,,,,,0.00
gp1wu.wam,Male Engineer,Two,1,1,1,1,1,,650.50
gp1wu.wam,Buggy,Three,6,3,3,,,,127.50
gp1wu.wam,Fuel Generator,Three,1,3,,,,,20.50
gp1wu.wam,Scouting Drone,One,3,2,1,1,1,,659.00
gp1wu.wam,Inflatable Greenhouse,Two,1,1,1,1,1,,650.50
gp1wu.wam,Female Engineer,Two,4,1,1,,1,,509.50
yw2bc.wam,Female Botanist,Three,,2,,,,,13.00
yw2bc.wam,Rover,One,,,,,1,,465.00
yw2bc.wam,Cargo Rocketship,One,,,,,1,,465.00
yw2bc.wam,Solar Panel Array,One,,,,,1,,465.00
yw2bc.wam,Crew Rocketship,Two,,,,,1,,465.00
yw2bc.wam,Fuel Generator,Three,,2,3,,,,115.00
yw2bc.wam,Inflatable Social Hub,Three,,,2,,1,,533.00
yw2bc.wam,Female Doctor,Three,1,,2,,1,,534.00
yw2bc.wam,3D Printing Robot,Two,,,,,1,,465.00
yw2bc.wam,Female Scientist,Two,,,,,1,,465.00
yw2bc.wam,Inflatable Greenhouse,Two,,,,,1,,465.00
yw2bc.wam,ZFT League of Martians,Community Patch,,,,,,,0.00
yw2bc.wam,Buggy,Three,,,2,,,,68.00
yw2bc.wam,Fuel Plant,One,,,,,1,,465.00
yw2bc.wam,Inflatable Sleeping Pod,Two,,,,,1,,465.00
yw2bc.wam,Medical Bay,Three,1,1,2,,,,75.50
yw2bc.wam,Ice Mining Rig,One,,,,,1,,465.00
yw2bc.wam,Male Engineer,Two,,,,,1,,465.00
yw2bc.wam,Male Botanist,Three,1,,3,1,1,,712.00
yw2bc.wam,Male Doctor,Three,,1,2,2,1,,827.50
yw2bc.wam,Scouting Drone,One,,,,,2,,930.00
yw2bc.wam,Inflatable Laboratory,Two,,,,,1,,465.00
yw2bc.wam,Inflatable Dining Hall,Three,,1,3,2,,,396.50
yw2bc.wam,Fission Reactor,One,,,,,2,,930.00
yw2bc.wam,Communication Array,Three,,,1,1,,,178.00
dt.hg.wam,Male Doctor,Three,3,4,2,1,,,241.00
dt.hg.wam,Female Botanist,Three,4,,,1,,,148.00
dt.hg.wam,Fission Reactor,One,3,1,,,,,9.50
dt.hg.wam,Cargo Rocketship,One,1,1,2,,,,75.50
dt.hg.wam,Scouting Drone,One,2,,,,,,2.00
dt.hg.wam,Megapower Reactor,Three,10,3,,,,,29.50
dt.hg.wam,Female Doctor,Three,8,2,2,2,,,377.00
dt.hg.wam,Male Botanist,Three,5,2,1,,,,52.00
dt.hg.wam,Inflatable Dining Hall,Three,3,3,1,,1,,521.50
dt.hg.wam,Rover,One,,2,,,,,13.00
dt.hg.wam,Male Scientist,Two,,,,,1,,465.00
dt.hg.wam,ZFT League of Martians,Community Patch,,,,,,,0.00
dt.hg.wam,Ice Mining Rig,One,1,1,2,,,,75.50
dt.hg.wam,Solar Panel Array,One,,2,,,,,13.00
dt.hg.wam,Fuel Plant,One,,1,,,,,6.50
dt.hg.wam,Inflatable Social Hub,Three,2,4,3,,4,,1990.00
dt.hg.wam,Medical Bay,Three,3,1,1,,,,43.50
dt.hg.wam,3D Printing Robot,Two,,1,,,,,6.50
dt.hg.wam,Fuel Generator,Three,7,,3,,,,109.00
dt.hg.wam,Communication Array,Three,1,5,1,,3,,1462.50
dt.hg.wam,Buggy,Three,3,5,,2,,,323.50
d2xxc.wam,Cargo Rocketship,One,,,,,1,,465.00
d2xxc.wam,Megapower Reactor,Three,12,,,,,,12.00
d2xxc.wam,Medical Bay,Three,8,,,,,,8.00
d2xxc.wam,Fuel Generator,Three,6,3,,,,,25.50
d2xxc.wam,ZFT League of Martians,Community Patch,,,,,,,0.00
d2xxc.wam,Female Botanist,Three,8,1,,1,,,158.50
d2xxc.wam,Male Doctor,Three,7,,,,,,7.00
d2xxc.wam,Inflatable Dining Hall,Three,6,2,,,,,19.00
d2xxc.wam,Fuel Plant,One,,,,,1,,465.00
d2xxc.wam,Male Botanist,Three,6,2,,,,,19.00
d2xxc.wam,Female Doctor,Three,9,3,,,,,28.50
d2xxc.wam,Inflatable Social Hub,Three,9,2,,,,,22.00
d2xxc.wam,Communication Array,Three,6,1,,,,,12.50
d2xxc.wam,Buggy,Three,6,1,,,,,12.50
zqggc.wam,Solar Panel Array,One,,,,,1,,465.00
zqggc.wam,Male Doctor,Three,1,3,,1,2,,1094.50
zqggc.wam,Medical Bay,Three,,,,1,1,,609.00
zqggc.wam,Fission Reactor,One,,,,,1,,465.00
zqggc.wam,Rover,One,,,,,1,,465.00
zqggc.wam,Inflatable Greenhouse,Two,,,,,1,,465.00
zqggc.wam,Inflatable Social Hub,Three,4,4,,1,1,,639.00
zqggc.wam,Communication Array,Three,1,,2,2,1,,822.00
zqggc.wam,Scouting Drone,One,,,,,1,,465.00
zqggc.wam,Male Botanist,Three,4,3,2,,1,,556.50
zqggc.wam,Female Botanist,Three,,2,,2,1,,766.00
zqggc.wam,Inflatable Laboratory,Two,,,,,2,,930.00
zqggc.wam,Ice Mining Rig,One,,,,,1,,465.00
zqggc.wam,Male Engineer,Two,,,,,2,,930.00
zqggc.wam,3D Printing Robot,Two,,,,,1,,465.00
zqggc.wam,Inflatable Sleeping Pod,Two,,,,,1,,465.00
zqggc.wam,ZFT League of Martians,Community Patch,,,,,,,0.00
zqggc.wam,Fuel Generator,Three,3,,,,1,,468.00
zqggc.wam,Crew Rocketship,Two,,,,,2,,930.00
zqggc.wam,Female Scientist,Two,1,,,,2,,931.00
zqggc.wam,Megapower Reactor,Three,4,,,1,1,,613.00
zqggc.wam,Inflatable Dining Hall,Three,4,,,1,1,,613.00
zqggc.wam,Cargo Rocketship,One,,1,,,2,,936.50
zqggc.wam,Male Scientist,Two,,,,,2,,930.00
zqggc.wam,Female Engineer,Two,,,,,1,,465.00
zqggc.wam,Fuel Plant,One,,,,,1,,465.00
zqggc.wam,Buggy,Three,3,1,,,2,,939.50
zqggc.wam,Female Doctor,Three,,1,3,,2,,1038.50
wmqxs.wam,Cargo Rocketship,One,,,,,1,,465.00
wmqxs.wam,Fuel Plant,One,,,,1,,,144.00
wmqxs.wam,ZFT League of Martians,Community Patch,,,,,,,0.00
mrcba.wam,Male Scientist,Two,,,,,29,,13485.00
mrcba.wam,Inflatable Social Hub,Three,,1,2,1,9,,4403.50
mrcba.wam,Male Doctor,Three,5,3,3,,8,,3846.50
mrcba.wam,Cargo Rocketship,One,,,,,41,,19065.00
mrcba.wam,Inflatable Greenhouse,Two,,,,,32,,14880.00
mrcba.wam,Female Botanist,Three,,4,4,2,10,,5100.00
mrcba.wam,Megapower Reactor,Three,,1,,2,7,,3549.50
mrcba.wam,Ice Mining Rig,One,,,,,42,,19530.00
mrcba.wam,Male Engineer,Two,,,,,30,,13950.00
mrcba.wam,ZFT League of Martians,Community Patch,,,,,,,0.00
mrcba.wam,Scouting Drone,One,,,,,34,,15810.00
mrcba.wam,Buggy,Three,2,1,3,,11,,5225.50
mrcba.wam,Crew Rocketship,Two,,,,,29,,13485.00
mrcba.wam,Fuel Generator,Three,5,1,,2,11,,5414.50
mrcba.wam,Female Doctor,Three,2,,3,,11,,5219.00
mrcba.wam,Male Botanist,Three,2,,1,1,8,,3900.00
mrcba.wam,Communication Array,Three,,3,3,2,7,,3664.50
mrcba.wam,Fission Reactor,One,,,,,47,,21855.00
mrcba.wam,Female Scientist,Two,,,,,29,,13485.00
mrcba.wam,Inflatable Laboratory,Two,,,,,28,,13020.00
mrcba.wam,Female Engineer,Two,,,,,25,,11625.00
mrcba.wam,Fuel Plant,One,,,,,44,,20460.00
mrcba.wam,3D Printing Robot,Two,,,,,30,,13950.00
mrcba.wam,Inflatable Sleeping Pod,Two,,,,,26,,12090.00
mrcba.wam,Medical Bay,Three,2,2,2,2,15,,7346.00
mrcba.wam,Inflatable Dining Hall,Three,5,,2,3,11,,5620.00
mrcba.wam,Solar Panel Array,One,,,,,166,,77190.00
mrcba.wam,Rover,One,,,,,46,,21390.00
xeax4.wam,3D Printing Robot,Two,,,,,2,,930.00
xeax4.wam,Inflatable Dining Hall,Three,1,1,,,1,,472.50
xeax4.wam,Scouting Drone,One,,,,,1,,465.00
xeax4.wam,Rover,One,,,,,1,,465.00
xeax4.wam,Female Engineer,Two,,,,,1,,465.00
xeax4.wam,Communication Array,Three,,3,1,,,,53.50
xeax4.wam,Fission Reactor,One,,,,,2,,930.00
xeax4.wam,Male Botanist,Three,2,,,,,,2.00
xeax4.wam,Cargo Rocketship,One,,,,,1,,465.00
xeax4.wam,Solar Panel Array,One,,,,,3,,1395.00
xeax4.wam,Female Botanist,Three,1,,2,2,,,357.00
xeax4.wam,Fuel Plant,One,,,,1,1,,609.00
xeax4.wam,ZFT League of Martians,Community Patch,,,,,,,0.00
xeax4.wam,Female Doctor,Three,1,,,1,,,145.00
xeax4.wam,Male Engineer,Two,,,,,1,,465.00
xeax4.wam,Inflatable Laboratory,Two,,,,,1,,465.00
xeax4.wam,Male Doctor,Three,3,3,3,,,,124.50
xeax4.wam,Inflatable Social Hub,Three,3,,,1,,,147.00
xeax4.wam,Ice Mining Rig,One,,,,,2,,930.00
xeax4.wam,Inflatable Greenhouse,Two,,,,,2,,930.00
xeax4.wam,Fuel Generator,Three,,3,,,,,19.50
xeax4.wam,Crew Rocketship,Two,,,,,1,,465.00
xeax4.wam,Male Scientist,Two,,,,,1,,465.00
xeax4.wam,Medical Bay,Three,,2,2,,1,,546.00
xeax4.wam,Female Scientist,Two,,,,,2,,930.00
xeax4.wam,Megapower Reactor,Three,1,1,1,,1,,506.50
xeax4.wam,Buggy,Three,,2,3,,,,115.00
xeax4.wam,Inflatable Sleeping Pod,Two,,,,,1,,465.00
qdyv.wam,Fission Reactor,One,,,,,1,,465.00
qdyv.wam,Scouting Drone,One,,,1,,1,,499.00
qdyv.wam,Female Engineer,Two,1,,,,1,,466.00
qdyv.wam,Female Scientist,Two,,1,,,,,6.50
qdyv.wam,Inflatable Greenhouse,Two,,,1,,,,34.00
qdyv.wam,ZFT League of Martians,Community Patch,,,,,,,0.00
qdyv.wam,Rover,One,,,,,1,,465.00
qdyv.wam,Fuel Plant,One,,,,,2,,930.00
qdyv.wam,Cargo Rocketship,One,,,,,1,,465.00
qdyv.wam,Male Scientist,Two,,,,1,,,144.00
qdyv.wam,Inflatable Sleeping Pod,Two,,,1,,1,,499.00
vkefm.wam,Inflatable Greenhouse,Two,,,1,,,,34.00
vkefm.wam,3D Printing Robot,Two,,,,1,,,144.00
vkefm.wam,Male Engineer,Two,,,,,1,,465.00
vkefm.wam,Female Engineer,Two,,,,,1,,465.00
vkefm.wam,Female Scientist,Two,,,,,1,,465.00
vkefm.wam,Inflatable Sleeping Pod,Two,,,,,1,,465.00
vkefm.wam,ZFT League of Martians,Community Patch,,,,,,,0.00
vkefm.wam,Cargo Rocketship,One,,,,,1,,465.00
vkefm.wam,Scouting Drone,One,,,,,1,,465.00
zfthannahm12,3D Printing Robot,Two,,,1,2,,,322.00
zfthannahm12,ZFT League of Martians,Community Patch,,,,,,,0.00
zfthannahm12,Medical Bay,Three,,,,,1,,465.00
zfthannahm12,Buggy,Three,,,,2,,,288.00
zfthannahm12,Female Scientist,Two,,,1,2,,,322.00
zfthannahm12,Inflatable Greenhouse,Two,,,2,2,1,,821.00
zfthannahm12,Scouting Drone,One,,,,,2,,930.00
zfthannahm12,Male Doctor,Three,,,,2,,,288.00
zfthannahm12,Inflatable Social Hub,Three,,,,,1,,465.00
