address,Card Name,Mission,Standard,Shadow,Stainless Steel,Gold,Dark Matter,Ownership,Staking Weight
arqonchino1o,Inflatable Social Hub,Three,,2,,,,,13.00
arqonchino1o,Female Botanist,Three,,2,,,,,13.00
arqonchino1o,Female Engineer,Two,,,,,1,,465.00
arqonchino1o,Male Engineer,Two,,,,,1,,465.00
arqonchino1o,Megapower Reactor,Three,4,1,,,1,,475.50
arqonchino1o,Female Doctor,Three,4,,,,1,,469.00
arqonchino1o,Inflatable Dining Hall,Three,2,2,,,,,15.00
arqonchino1o,Inflatable Sleeping Pod,Two,,,,,1,,465.00
ceawq.wam,Inflatable Greenhouse,Two,,,,,1,,465.00
lz5he.wam,Male Botanist,Three,4,1,,,,,10.50
lz5he.wam,3D Printing Robot,Two,,,,,1,,465.00
lz5he.wam,Inflatable Dining Hall,Three,4,2,2,1,,,229.00
lz5he.wam,Medical Bay,Three,2,1,1,,,,42.50
lz5he.wam,Male Doctor,Three,2,2,,,,,15.00
lz5he.wam,Crew Rocketship,Two,,,,,1,,465.00
lz5he.wam,Male Scientist,Two,,,,,1,,465.00
lz5he.wam,Female Scientist,Two,,,,,1,,465.00
lz5he.wam,Female Doctor,Three,1,1,3,,,,109.50
lz5he.wam,Female Botanist,Three,3,,,2,,,291.00
lz5he.wam,Buggy,Three,2,1,,,,,8.50
lz5he.wam,Inflatable Greenhouse,Two,,,,,1,,465.00
lz5he.wam,Megapower Reactor,Three,3,1,,,,,9.50
lz5he.wam,Fuel Generator,Three,6,,1,,,,40.00
lz5he.wam,Inflatable Social Hub,Three,2,,1,1,1,,645.00
lz5he.wam,Inflatable Laboratory,Two,,,,,1,,465.00
lz5he.wam,Communication Array,Three,8,1,,,,,14.50
utwfy.wam,3D Printing Robot,Two,,,,1,,,144.00
utwfy.wam,Male Engineer,Two,,,,1,,,144.00
utwfy.wam,Female Engineer,Two,,,,1,,,144.00
utwfy.wam,Female Scientist,Two,,,,1,,,144.00
utwfy.wam,Inflatable Laboratory,Two,,,,1,,,144.00
utwfy.wam,Crew Rocketship,Two,,,,1,,,144.00
utwfy.wam,Male Scientist,Two,,,,1,1,,609.00
utwfy.wam,Inflatable Greenhouse,Two,,,,1,,,144.00
utwfy.wam,Inflatable Sleeping Pod,Two,,,,1,,,144.00
csjtrading1o,Female Botanist,Three,5,7,5,,1,,685.50
csjtrading1o,Inflatable Social Hub,Three,1,6,6,3,1,,1141.00
csjtrading1o,Crew Rocketship,Two,,,,4,2,,1506.00
csjtrading1o,Inflatable Sleeping Pod,Two,,,,3,1,,897.00
csjtrading1o,Female Engineer,Two,,,,2,1,,753.00
csjtrading1o,Inflatable Laboratory,Two,,,,2,1,,753.00
csjtrading1o,Fuel Generator,Three,6,4,8,4,1,,1345.00
csjtrading1o,Female Doctor,Three,2,6,4,3,1,,1074.00
csjtrading1o,Medical Bay,Three,3,5,6,2,3,,1922.50
csjtrading1o,Male Scientist,Two,,,,4,2,,1506.00
csjtrading1o,Communication Array,Three,2,12,2,4,2,,1654.00
csjtrading1o,Male Botanist,Three,6,9,4,3,1,,1097.50
csjtrading1o,Male Doctor,Three,5,8,,5,2,,1707.00
csjtrading1o,Female Scientist,Two,,,,3,1,,897.00
csjtrading1o,3D Printing Robot,Two,,,,2,1,,753.00
csjtrading1o,Male Engineer,Two,,,,2,1,,753.00
csjtrading1o,Megapower Reactor,Three,2,10,11,3,1,,1338.00
csjtrading1o,Inflatable Dining Hall,Three,10,10,6,3,1,,1176.00
csjtrading1o,Buggy,Three,6,10,5,2,2,,1459.00
csjtrading1o,Inflatable Greenhouse,Two,,,,7,3,,2403.00
yntfq.wam,Communication Array,Three,1,,,,,,1.00
yntfq.wam,Inflatable Dining Hall,Three,1,,,,1,,466.00
yntfq.wam,Inflatable Greenhouse,Two,,,,,1,,465.00
yntfq.wam,Buggy,Three,,2,,,,,13.00
yntfq.wam,Female Botanist,Three,,,2,,,,68.00
yntfq.wam,Fuel Generator,Three,,,1,,,,34.00
yntfq.wam,Male Doctor,Three,,,1,,,,34.00
yntfq.wam,Female Doctor,Three,,,3,3,,,534.00
yntfq.wam,Inflatable Social Hub,Three,,,1,2,1,,787.00
yntfq.wam,Male Botanist,Three,,,1,,,,34.00
ezyh2.wam,Female Botanist,Three,4,2,1,4,,,627.00
ezyh2.wam,Inflatable Social Hub,Three,2,1,2,4,1,,1117.50
ezyh2.wam,Male Engineer,Two,1,2,1,1,1,,657.00
ezyh2.wam,Inflatable Dining Hall,Three,1,5,1,10,1,,1972.50
ezyh2.wam,Inflatable Greenhouse,Two,1,1,1,7,2,,1979.50
ezyh2.wam,Buggy,Three,3,5,3,3,,,569.50
ezyh2.wam,Male Doctor,Three,3,4,4,3,,,597.00
ezyh2.wam,Fuel Generator,Three,1,3,1,4,,,630.50
ezyh2.wam,Female Scientist,Two,1,1,1,2,1,,794.50
ezyh2.wam,Communication Array,Three,6,4,4,4,1,,1209.00
ezyh2.wam,Megapower Reactor,Three,5,1,2,4,,,655.50
ezyh2.wam,Inflatable Sleeping Pod,Two,1,1,1,1,1,,650.50
ezyh2.wam,Female Engineer,Two,1,1,1,1,1,,650.50
ezyh2.wam,Male Scientist,Two,1,1,1,1,1,,650.50
ezyh2.wam,Male Botanist,Three,2,2,2,7,,,1091.00
ezyh2.wam,Female Doctor,Three,1,4,4,6,,,1027.00
ezyh2.wam,Medical Bay,Three,5,2,3,3,,,552.00
ezyh2.wam,3D Printing Robot,Two,1,1,2,1,2,,1149.50
ezyh2.wam,Inflatable Laboratory,Two,1,1,1,2,2,,1259.50
ezyh2.wam,Crew Rocketship,Two,1,1,2,1,2,,1149.50
oyetmczftlom,Male Scientist,Two,,,,,2,,930.00
oyetmczftlom,Inflatable Laboratory,Two,,,,,2,,930.00
oyetmczftlom,Buggy,Three,5,,3,1,4,,2111.00
oyetmczftlom,Fuel Generator,Three,,1,3,2,3,,1791.50
oyetmczftlom,Inflatable Greenhouse,Two,,,2,2,2,,1286.00
oyetmczftlom,Female Botanist,Three,1,1,,1,1,,616.50
oyetmczftlom,Megapower Reactor,Three,3,1,3,2,5,,2724.50
oyetmczftlom,Medical Bay,Three,5,4,1,2,3,,1748.00
oyetmczftlom,Communication Array,Three,4,4,3,2,3,,1815.00
oyetmczftlom,Inflatable Social Hub,Three,4,,1,2,3,,1721.00
oyetmczftlom,Male Engineer,Two,,,,,3,,1395.00
oyetmczftlom,Female Engineer,Two,,,1,2,1,,787.00
oyetmczftlom,Female Scientist,Two,,,,,1,,465.00
oyetmczftlom,Inflatable Dining Hall,Three,5,1,3,2,4,,2261.50
oyetmczftlom,Male Botanist,Three,5,,1,2,3,,1722.00
oyetmczftlom,3D Printing Robot,Two,,,,1,4,,2004.00
oyetmczftlom,Male Doctor,Three,1,3,3,,3,,1517.50
oyetmczftlom,Female Doctor,Three,,2,3,1,2,,1189.00
oyetmczftlom,Crew Rocketship,Two,,,,1,3,,1539.00
oyetmczftlom,Inflatable Sleeping Pod,Two,,,,1,2,,1074.00
mlrhm.wam,Medical Bay,Three,,4,,,,,26.00
mlrhm.wam,Female Doctor,Three,,3,,1,,,163.50
mlrhm.wam,Inflatable Social Hub,Three,,3,,,,,19.50
mlrhm.wam,Fuel Generator,Three,,2,,,,,13.00
mlrhm.wam,Megapower Reactor,Three,,1,,,,,6.50
mlrhm.wam,Communication Array,Three,,,1,,,,34.00
mlrhm.wam,Male Botanist,Three,,1,,,,,6.50
mlrhm.wam,Female Botanist,Three,,4,,,1,,491.00
mlrhm.wam,Buggy,Three,,3,,,,,19.50
mlrhm.wam,Male Doctor,Three,,3,,,1,,484.50
mlrhm.wam,Inflatable Dining Hall,Three,,1,,,1,,471.50
qr3wu.wam,Female Doctor,Three,5,,,,,,5.00
qr3wu.wam,Buggy,Three,3,,,,,,3.00
qr3wu.wam,Male Botanist,Three,2,,,,,,2.00
qr3wu.wam,Inflatable Dining Hall,Three,1,,,,,,1.00
qr3wu.wam,Inflatable Social Hub,Three,5,,,,,,5.00
qr3wu.wam,Fuel Generator,Three,4,,,,,,4.00
qr3wu.wam,Megapower Reactor,Three,4,,,,,,4.00
qr3wu.wam,Female Botanist,Three,2,1,,,,,8.50
qr3wu.wam,Communication Array,Three,1,1,,,,,7.50
qr3wu.wam,Male Doctor,Three,1,,,,,,1.00
q2bus.wam,Inflatable Greenhouse,Two,,,,,1,,465.00
waugw.wam,Inflatable Greenhouse,Two,,,,,2,,930.00
f.lwq.wam,Fuel Generator,Three,5,1,2,,1,,544.50
f.lwq.wam,Inflatable Dining Hall,Three,4,4,,,,,30.00
f.lwq.wam,Male Doctor,Three,,4,1,,1,,525.00
f.lwq.wam,Inflatable Social Hub,Three,,2,3,,1,,580.00
f.lwq.wam,Female Botanist,Three,,,2,1,1,,677.00
f.lwq.wam,Female Engineer,Two,,,,,1,,465.00
f.lwq.wam,Female Doctor,Three,5,1,1,1,,,189.50
f.lwq.wam,Medical Bay,Three,4,4,,,,,30.00
f.lwq.wam,Buggy,Three,4,2,1,,,,51.00
f.lwq.wam,Male Botanist,Three,4,,3,1,1,,715.00
f.lwq.wam,Communication Array,Three,2,3,2,1,1,,698.50
f.lwq.wam,Megapower Reactor,Three,1,1,3,,,,109.50
f.lwq.wam,Female Scientist,Two,1,,,,,,1.00
gp1wy.wam,Male Doctor,Three,5,4,3,,1,,598.00
gp1wy.wam,Female Engineer,Two,1,3,,,,,20.50
gp1wy.wam,Male Scientist,Two,3,,,,,,3.00
gp1wy.wam,Medical Bay,Three,5,5,3,,,,139.50
gp1wy.wam,Buggy,Three,3,3,2,,,,90.50
gp1wy.wam,Crew Rocketship,Two,2,1,,,,,8.50
gp1wy.wam,3D Printing Robot,Two,1,,,,1,,466.00
gp1wy.wam,Male Engineer,Two,1,3,,,,,20.50
gp1wy.wam,Megapower Reactor,Three,1,3,2,,,,88.50
gp1wy.wam,Inflatable Greenhouse,Two,1,,1,,,,35.00
gp1wy.wam,Inflatable Dining Hall,Three,5,2,1,,,,52.00
gp1wy.wam,Female Doctor,Three,1,4,1,,,,61.00
gp1wy.wam,Communication Array,Three,3,2,2,1,,,228.00
gp1wy.wam,Inflatable Sleeping Pod,Two,3,,,,,,3.00
gp1wy.wam,Male Botanist,Three,3,3,1,,,,56.50
gp1wy.wam,Inflatable Laboratory,Two,2,1,,,,,8.50
gp1wy.wam,Inflatable Social Hub,Three,6,1,2,,,,80.50
gp1wy.wam,Female Botanist,Three,6,1,2,1,,,224.50
gp1wy.wam,Female Scientist,Two,4,1,,,,,10.50
gp1wy.wam,Fuel Generator,Three,3,2,2,,,,84.00
szrho.wam,Male Scientist,Two,,1,,,,,6.50
szrho.wam,Communication Array,Three,1,,,,,,1.00
szrho.wam,Medical Bay,Three,1,1,,,,,7.50
szrho.wam,Female Botanist,Three,2,,,,,,2.00
ezcgy.wam,Inflatable Greenhouse,Two,,,,,1,,465.00
yw2bc.wam,Crew Rocketship,Two,,,,,1,,465.00
yw2bc.wam,Inflatable Social Hub,Three,,,2,,1,,533.00
yw2bc.wam,Female Botanist,Three,,2,,,,,13.00
yw2bc.wam,Female Doctor,Three,1,,2,,1,,534.00
yw2bc.wam,Male Doctor,Three,,1,2,2,1,,827.50
yw2bc.wam,Medical Bay,Three,1,1,2,,,,75.50
yw2bc.wam,3D Printing Robot,Two,,,,,1,,465.00
yw2bc.wam,Male Engineer,Two,,,,,1,,465.00
yw2bc.wam,Inflatable Sleeping Pod,Two,,,,,1,,465.00
yw2bc.wam,Fuel Generator,Three,,2,3,,,,115.00
yw2bc.wam,Buggy,Three,,,2,,,,68.00
yw2bc.wam,Communication Array,Three,,,1,1,,,178.00
yw2bc.wam,Female Scientist,Two,,,,,1,,465.00
yw2bc.wam,Inflatable Laboratory,Two,,,,,1,,465.00
yw2bc.wam,Inflatable Greenhouse,Two,,,,,1,,465.00
yw2bc.wam,Male Botanist,Three,1,,3,1,1,,712.00
yw2bc.wam,Inflatable Dining Hall,Three,,1,3,2,,,396.50
dt.hg.wam,Megapower Reactor,Three,9,3,,,,,28.50
dt.hg.wam,Male Botanist,Three,5,2,1,,,,52.00
dt.hg.wam,Female Doctor,Three,5,2,2,2,,,374.00
dt.hg.wam,Female Botanist,Three,4,,,1,,,148.00
dt.hg.wam,Male Doctor,Three,2,4,1,1,,,206.00
dt.hg.wam,3D Printing Robot,Two,,1,,,,,6.50
dt.hg.wam,Male Scientist,Two,,,,,1,,465.00
dt.hg.wam,Fuel Generator,Three,6,,3,,,,108.00
dt.hg.wam,Buggy,Three,3,5,,2,,,323.50
dt.hg.wam,Communication Array,Three,1,4,1,,3,,1456.00
dt.hg.wam,Inflatable Social Hub,Three,2,4,3,,4,,1990.00
dt.hg.wam,Inflatable Dining Hall,Three,3,2,1,,1,,515.00
dt.hg.wam,Medical Bay,Three,2,1,1,,,,42.50
d2xxc.wam,Inflatable Dining Hall,Three,6,2,,,,,19.00
d2xxc.wam,Megapower Reactor,Three,12,,,,,,12.00
d2xxc.wam,Medical Bay,Three,8,,,,,,8.00
d2xxc.wam,Female Botanist,Three,8,1,,1,,,158.50
d2xxc.wam,Male Doctor,Three,7,,,,,,7.00
d2xxc.wam,Male Botanist,Three,6,2,,,,,19.00
d2xxc.wam,Fuel Generator,Three,6,3,,,,,25.50
d2xxc.wam,Female Doctor,Three,9,3,,,,,28.50
d2xxc.wam,Inflatable Social Hub,Three,9,2,,,,,22.00
d2xxc.wam,Communication Array,Three,6,1,,,,,12.50
d2xxc.wam,Buggy,Three,6,1,,,,,12.50
zqggc.wam,Communication Array,Three,1,,2,2,1,,822.00
zqggc.wam,Inflatable Greenhouse,Two,,,,,1,,465.00
zqggc.wam,3D Printing Robot,Two,,,,,1,,465.00
zqggc.wam,Male Botanist,Three,4,3,2,,1,,556.50
zqggc.wam,Male Doctor,Three,1,3,,1,3,,1559.50
zqggc.wam,Fuel Generator,Three,3,,,,1,,468.00
zqggc.wam,Male Engineer,Two,,,,,2,,930.00
zqggc.wam,Inflatable Laboratory,Two,,,,,2,,930.00
zqggc.wam,Medical Bay,Three,,,,1,1,,609.00
zqggc.wam,Female Botanist,Three,,2,,2,1,,766.00
zqggc.wam,Crew Rocketship,Two,,,,,2,,930.00
zqggc.wam,Inflatable Dining Hall,Three,4,,,1,1,,613.00
zqggc.wam,Female Doctor,Three,,1,3,,2,,1038.50
zqggc.wam,Buggy,Three,3,1,,,2,,939.50
zqggc.wam,Male Scientist,Two,,,,,2,,930.00
zqggc.wam,Female Scientist,Two,1,,,,2,,931.00
zqggc.wam,Inflatable Social Hub,Three,4,4,,1,1,,639.00
zqggc.wam,Megapower Reactor,Three,4,,,1,1,,613.00
zqggc.wam,Female Engineer,Two,,,,,1,,465.00
zqggc.wam,Inflatable Sleeping Pod,Two,,,,,1,,465.00
mrcba.wam,Inflatable Sleeping Pod,Two,,,,,26,,12090.00
mrcba.wam,Fuel Generator,Three,5,1,,2,11,,5414.50
mrcba.wam,Male Botanist,Three,2,,1,1,8,,3900.00
mrcba.wam,Communication Array,Three,,3,3,2,7,,3664.50
mrcba.wam,Inflatable Greenhouse,Two,,,,,32,,14880.00
mrcba.wam,Male Engineer,Two,,,,,30,,13950.00
mrcba.wam,Female Botanist,Three,,4,4,2,10,,5100.00
mrcba.wam,Megapower Reactor,Three,,1,,2,7,,3549.50
mrcba.wam,Inflatable Laboratory,Two,,,,,28,,13020.00
mrcba.wam,Female Engineer,Two,,,,,25,,11625.00
mrcba.wam,Buggy,Three,2,1,3,,11,,5225.50
mrcba.wam,Inflatable Social Hub,Three,,1,2,1,9,,4403.50
mrcba.wam,3D Printing Robot,Two,,,,,30,,13950.00
mrcba.wam,Female Scientist,Two,,,,,29,,13485.00
mrcba.wam,Medical Bay,Three,2,2,2,2,15,,7346.00
mrcba.wam,Female Doctor,Three,2,,3,,11,,5219.00
mrcba.wam,Inflatable Dining Hall,Three,5,,2,3,11,,5620.00
mrcba.wam,Male Doctor,Three,5,3,3,,8,,3846.50
mrcba.wam,Male Scientist,Two,,,,,29,,13485.00
mrcba.wam,Crew Rocketship,Two,,,,,29,,13485.00
xeax4.wam,Buggy,Three,,2,3,,,,115.00
xeax4.wam,Inflatable Social Hub,Three,3,,,1,,,147.00
xeax4.wam,Communication Array,Three,,3,1,,,,53.50
xeax4.wam,Female Botanist,Three,1,,2,2,,,357.00
xeax4.wam,Female Scientist,Two,,,,,2,,930.00
xeax4.wam,Female Doctor,Three,1,,,1,,,145.00
xeax4.wam,Megapower Reactor,Three,1,1,1,,1,,506.50
xeax4.wam,Male Engineer,Two,,,,,1,,465.00
xeax4.wam,Inflatable Laboratory,Two,,,,,1,,465.00
xeax4.wam,Inflatable Sleeping Pod,Two,,,,,1,,465.00
xeax4.wam,Medical Bay,Three,,2,2,,1,,546.00
xeax4.wam,Male Botanist,Three,2,,,,,,2.00
xeax4.wam,Inflatable Greenhouse,Two,,,,,2,,930.00
xeax4.wam,Female Engineer,Two,,,,,1,,465.00
xeax4.wam,Male Scientist,Two,,,,,1,,465.00
xeax4.wam,Male Doctor,Three,3,3,3,,,,124.50
xeax4.wam,Fuel Generator,Three,,3,,,,,19.50
xeax4.wam,3D Printing Robot,Two,,,,,2,,930.00
xeax4.wam,Inflatable Dining Hall,Three,1,1,,,1,,472.50
xeax4.wam,Crew Rocketship,Two,,,,,1,,465.00
qdyv.wam,Female Engineer,Two,1,,,,1,,466.00
qdyv.wam,Male Scientist,Two,,,,1,,,144.00
qdyv.wam,Female Scientist,Two,,1,,,,,6.50
qdyv.wam,Inflatable Greenhouse,Two,,,1,,,,34.00
qdyv.wam,Inflatable Sleeping Pod,Two,,,1,,1,,499.00
vkefm.wam,Male Engineer,Two,,,,,1,,465.00
vkefm.wam,Female Engineer,Two,,,,,1,,465.00
vkefm.wam,Female Scientist,Two,,,,,1,,465.00
vkefm.wam,Inflatable Greenhouse,Two,,,1,,,,34.00
vkefm.wam,Inflatable Sleeping Pod,Two,,,,,1,,465.00
vkefm.wam,3D Printing Robot,Two,,,,1,,,144.00
zfthannahm12,Inflatable Greenhouse,Two,,,2,2,1,,821.00
zfthannahm12,3D Printing Robot,Two,,1,1,2,,,328.50
zfthannahm12,Male Botanist,Three,,,,,2,,930.00
zfthannahm12,Female Doctor,Three,,,,,2,,930.00
zfthannahm12,Inflatable Sleeping Pod,Two,,,1,1,,,178.00
zfthannahm12,Buggy,Three,,,,2,,,288.00
zfthannahm12,Crew Rocketship,Two,,,,1,1,,609.00
zfthannahm12,Male Engineer,Two,,,,1,1,,609.00
zfthannahm12,Fuel Generator,Three,,,,1,,,144.00
zfthannahm12,Male Doctor,Three,,,,1,,,144.00
zfthannahm12,Inflatable Dining Hall,Three,,,,2,1,,753.00
zfthannahm12,Megapower Reactor,Three,,,,2,,,288.00
zfthannahm12,Communication Array,Three,,,,2,1,,753.00
zfthannahm12,Inflatable Laboratory,Two,,,,1,,,144.00
zfthannahm12,Inflatable Social Hub,Three,,,,1,,,144.00
zfthannahm12,Medical Bay,Three,,,,,1,,465.00
zfthannahm12,Female Scientist,Two,,,1,2,,,322.00
zfthannahm12,Female Engineer,Two,,,1,,,,34.00
zfthannahm12,Male Scientist,Two,,,,1,,,144.00
zfthannahm12,Female Botanist,Three,,,,1,1,,609.00
rwehc.wam,Female Doctor,Three,2,,,,,,2.00
rwehc.wam,Female Botanist,Three,2,1,,,,,8.50
rwehc.wam,Inflatable Social Hub,Three,1,,,,,,1.00
rwehc.wam,Medical Bay,Three,3,,,,,,3.00
rwehc.wam,Megapower Reactor,Three,,2,,,,,13.00
rwehc.wam,Inflatable Dining Hall,Three,3,,,,,,3.00
rwehc.wam,Fuel Generator,Three,2,1,,,,,8.50
rwehc.wam,Communication Array,Three,2,1,,,,,8.50
rwehc.wam,Buggy,Three,1,,,,,,1.00
rwehc.wam,Male Doctor,Three,4,,,,,,4.00
rwehc.wam,Male Botanist,Three,4,1,,,,,10.50
zrkbm.wam,Male Doctor,Three,4,3,,,,,23.50
zrkbm.wam,Female Botanist,Three,4,1,,,,,10.50
zrkbm.wam,Crew Rocketship,Two,,,2,2,2,,1286.00
zrkbm.wam,Female Doctor,Three,2,,,,,,2.00
zrkbm.wam,Inflatable Laboratory,Two,,,2,2,2,,1286.00
zrkbm.wam,Inflatable Sleeping Pod,Two,,,2,1,2,,1142.00
zrkbm.wam,Inflatable Social Hub,Three,1,2,,,,,14.00
zrkbm.wam,Male Botanist,Three,2,1,,,,,8.50
zrkbm.wam,Megapower Reactor,Three,7,,,2,,,295.00
zrkbm.wam,Buggy,Three,6,,,3,,,438.00
zrkbm.wam,Communication Array,Three,5,,,,,,5.00
zrkbm.wam,Female Engineer,Two,,,2,2,2,,1286.00
zrkbm.wam,Fuel Generator,Three,6,,,2,,,294.00
zrkbm.wam,Medical Bay,Three,2,1,,3,,,440.50
zrkbm.wam,Inflatable Dining Hall,Three,3,,,,,,3.00
zrkbm.wam,Male Engineer,Two,,,,1,2,,1074.00
zrkbm.wam,3D Printing Robot,Two,,,,3,2,,1362.00
zrkbm.wam,Male Scientist,Two,,,,2,2,,1218.00
zrkbm.wam,Female Scientist,Two,,,,,2,,930.00
zrkbm.wam,Inflatable Greenhouse,Two,,,,,2,,930.00
c.uha.wam,Buggy,Three,5,1,1,,,,45.50
c.uha.wam,Medical Bay,Three,,4,,,,,26.00
c.uha.wam,Crew Rocketship,Two,,,,1,,,144.00
c.uha.wam,Inflatable Social Hub,Three,2,2,2,,,,83.00
c.uha.wam,Male Botanist,Three,5,7,,,1,,515.50
c.uha.wam,Inflatable Dining Hall,Three,7,3,,,,,26.50
c.uha.wam,Fuel Generator,Three,7,3,,,,,26.50
c.uha.wam,Female Doctor,Three,7,2,,,1,,485.00
c.uha.wam,Male Doctor,Three,5,,1,,,,39.00
c.uha.wam,Communication Array,Three,3,,1,,,,37.00
c.uha.wam,Megapower Reactor,Three,,3,1,,,,53.50
c.uha.wam,Female Botanist,Three,,,1,1,,,178.00
cwtuu.wam,Male Doctor,Three,,1,1,,,,40.50
cwtuu.wam,Medical Bay,Three,,1,1,,,,40.50
cwtuu.wam,Communication Array,Three,,,3,,,,102.00
cwtuu.wam,Inflatable Laboratory,Two,1,2,,1,1,,623.00
cwtuu.wam,Female Doctor,Three,,1,1,,,,40.50
cwtuu.wam,Buggy,Three,,,1,,,,34.00
cwtuu.wam,Inflatable Social Hub,Three,1,2,1,1,1,,657.00
cwtuu.wam,3D Printing Robot,Two,1,,1,,,,35.00
cwtuu.wam,Crew Rocketship,Two,2,3,1,,1,,520.50
cwtuu.wam,Female Engineer,Two,2,1,,,,,8.50
cwtuu.wam,Inflatable Sleeping Pod,Two,2,,,1,1,,611.00
cwtuu.wam,Inflatable Greenhouse,Two,,2,,,1,,478.00
cwtuu.wam,Male Botanist,Three,,1,,1,,,150.50
cwtuu.wam,Megapower Reactor,Three,,,1,,,,34.00
cwtuu.wam,Fuel Generator,Three,,,1,,,,34.00
cwtuu.wam,Male Engineer,Two,3,1,1,,,,43.50
cwtuu.wam,Male Scientist,Two,3,1,2,,,,77.50
cwtuu.wam,Female Scientist,Two,1,2,,1,,,158.00
1,Bertram Ruf (Doctor),Three,,,,,,,0.00
fo3w4.wam,Solar Panel Array Fifteen,Two,,,,,,1,0.00
fo3w4.wam,Buggy One,Three,,,,,,1,0.00
tktf2.wam,Inflatable Sleeping Pod,Two,4,2,,,3,,1412.00
tktf2.wam,Female Engineer,Two,,3,,,2,,949.50
tktf2.wam,Inflatable Dining Hall,Three,,2,,,1,,478.00
tktf2.wam,Fuel Generator,Three,,,,,1,,465.00
tktf2.wam,Crew Rocketship,Two,,,,1,,,144.00
tktf2.wam,Male Doctor,Three,,4,,,,,26.00
tktf2.wam,Female Scientist,Two,4,,,,,,4.00
tktf2.wam,Female Botanist,Three,,,,2,,,288.00
tktf2.wam,Female Doctor,Three,2,1,,,1,,473.50
tktf2.wam,Inflatable Social Hub,Three,,2,,,,,13.00
tktf2.wam,Buggy,Three,,1,,,1,,471.50
tktf2.wam,Medical Bay,Three,,1,,,,,6.50
tktf2.wam,Male Engineer,Two,1,,,,,,1.00
21wwy.wam,Inflatable Greenhouse,Two,,,,1,,,144.00
dfkvm.wam,Male Scientist,Two,,,,1,,,144.00
nrkxc.wam,Male Doctor,Three,,,,,5,,2325.00
nrkxc.wam,Inflatable Sleeping Pod,Two,,,,,4,,1860.00
nrkxc.wam,Female Doctor,Three,,,,,6,,2790.00
nrkxc.wam,Female Engineer,Two,,,,,6,,2790.00
nrkxc.wam,Inflatable Laboratory,Two,,,,,5,,2325.00
nrkxc.wam,Crew Rocketship,Two,,,,,3,,1395.00
nrkxc.wam,Male Botanist,Three,,,1,,3,,1429.00
nrkxc.wam,Female Botanist,Three,1,,2,,2,,999.00
nrkxc.wam,Inflatable Social Hub,Three,,,1,,6,,2824.00
nrkxc.wam,Inflatable Greenhouse,Two,,,,,5,,2325.00
nrkxc.wam,Medical Bay,Three,,,,,5,,2325.00
nrkxc.wam,Inflatable Dining Hall,Three,,,1,1,4,,2038.00
nrkxc.wam,Buggy,Three,,,,,4,,1860.00
nrkxc.wam,Male Engineer,Two,,,,,4,,1860.00
nrkxc.wam,Male Scientist,Two,,,,,4,,1860.00
nrkxc.wam,Communication Array,Three,,1,,1,3,,1545.50
nrkxc.wam,Megapower Reactor,Three,,,1,,6,,2824.00
nrkxc.wam,Female Scientist,Two,,,,,6,,2790.00
nrkxc.wam,3D Printing Robot,Two,,,,,6,,2790.00
nrkxc.wam,Fuel Generator,Three,,,,,6,,2790.00
3bigw.wam,Female Botanist,Three,1,,,,,,1.00
3bigw.wam,Female Doctor,Three,1,,,,,,1.00
3bigw.wam,Male Doctor,Three,,1,,,,,6.50
3bigw.wam,Fuel Generator,Three,2,,,,,,2.00
3bigw.wam,Male Botanist,Three,2,,,,,,2.00
3bigw.wam,Communication Array,Three,1,,,,,,1.00
3bigw.wam,Inflatable Dining Hall,Three,1,,,,,,1.00
3bigw.wam,Medical Bay,Three,1,,,,,,1.00
sytuw.wam,Buggy,Three,,3,1,,,,53.50
sytuw.wam,Male Botanist,Three,1,2,,,,,14.00
sytuw.wam,Megapower Reactor,Three,,2,,,,,13.00
sytuw.wam,Medical Bay,Three,2,2,2,,,,83.00
sytuw.wam,Inflatable Greenhouse,Two,,,,1,,,144.00
sytuw.wam,Communication Array,Three,,,1,1,1,,643.00
sytuw.wam,Inflatable Social Hub,Three,,3,,,,,19.50
sytuw.wam,Female Doctor,Three,2,1,2,,,,76.50
sytuw.wam,Male Doctor,Three,1,2,,,,,14.00
sytuw.wam,Inflatable Dining Hall,Three,,2,,,,,13.00
sytuw.wam,Female Botanist,Three,,2,,,,,13.00
sytuw.wam,Fuel Generator,Three,1,1,,,,,7.50
chabibooozft,Inflatable Social Hub,Three,,,,,4,,1860.00
chabibooozft,Communication Array,Three,,,,,4,,1860.00
chabibooozft,Megapower Reactor,Three,,,,,3,,1395.00
chabibooozft,Female Botanist,Three,,,,,3,,1395.00
chabibooozft,Inflatable Greenhouse,Two,,,,,1,,465.00
chabibooozft,Inflatable Sleeping Pod,Two,,,,,1,,465.00
chabibooozft,Male Doctor,Three,,,,,8,,3720.00
chabibooozft,Fuel Generator,Three,,,,,5,,2325.00
chabibooozft,Inflatable Dining Hall,Three,,,,,5,,2325.00
chabibooozft,Female Engineer,Two,,,,,1,,465.00
chabibooozft,Male Scientist,Two,,,,,1,,465.00
chabibooozft,Female Scientist,Two,,,,,1,,465.00
chabibooozft,Female Doctor,Three,,,,,7,,3255.00
chabibooozft,Male Botanist,Three,,,,,5,,2325.00
chabibooozft,3D Printing Robot,Two,,,,,2,,930.00
chabibooozft,Crew Rocketship,Two,,,,,1,,465.00
chabibooozft,Inflatable Laboratory,Two,,,,,1,,465.00
